frame_index,raw_image_timestamp,raw_image_name,gt_trajectory_index,gt_trajectory_timestamp,abs_time_gap_s
628,1710255688.397654057,cam0/1710255688.397654137.jpg,815,1710255688.397654057,0.000000000
629,1710255688.447654009,cam0/1710255688.447653937.jpg,817,1710255688.447654009,0.000000000
630,1710255688.497653723,cam0/1710255688.497653637.jpg,818,1710255688.497653723,0.000000000
631,1710255688.547653437,cam0/1710255688.547653437.jpg,820,1710255688.547653437,0.000000000
632,1710255688.597653151,cam0/1710255688.597653237.jpg,821,1710255688.597653151,0.000000000
633,1710255688.647652864,cam0/1710255688.647652937.jpg,822,1710255688.647652864,0.000000000
634,1710255688.697652817,cam0/1710255688.697652837.jpg,823,1710255688.697652817,0.000000000
635,1710255688.747652531,cam0/1710255688.747652537.jpg,825,1710255688.747652531,0.000000000
636,1710255688.797652245,cam0/1710255688.797652337.jpg,826,1710255688.797652245,0.000000000
637,1710255688.847651958,cam0/1710255688.847652037.jpg,828,1710255688.847651958,0.000000000
638,1710255688.897651911,cam0/1710255688.897651837.jpg,829,1710255688.897651911,0.000000000
639,1710255688.947651625,cam0/1710255688.947651637.jpg,831,1710255688.947651625,0.000000000
640,1710255688.997651339,cam0/1710255688.997651337.jpg,832,1710255688.997651339,0.000000000
641,1710255689.047651052,cam0/1710255689.047651137.jpg,833,1710255689.047651052,0.000000000
642,1710255689.097650766,cam0/1710255689.097650837.jpg,834,1710255689.097650766,0.000000000
643,1710255689.147650719,cam0/1710255689.147650637.jpg,836,1710255689.147650719,0.000000000
644,1710255689.197650433,cam0/1710255689.197650537.jpg,837,1710255689.197650433,0.000000000
645,1710255689.247650146,cam0/1710255689.247650237.jpg,839,1710255689.247650146,0.000000000
646,1710255689.297650099,cam0/1710255689.297650037.jpg,840,1710255689.297650099,0.000000000
647,1710255689.347649813,cam0/1710255689.347649737.jpg,842,1710255689.347649813,0.000000000
648,1710255689.397649527,cam0/1710255689.397649537.jpg,843,1710255689.397649527,0.000000000
649,1710255689.447649240,cam0/1710255689.447649237.jpg,844,1710255689.447649240,0.000000000
650,1710255689.497648954,cam0/1710255689.497649037.jpg,845,1710255689.497648954,0.000000000
651,1710255689.547648907,cam0/1710255689.547648837.jpg,847,1710255689.547648907,0.000000000
652,1710255689.597648621,cam0/1710255689.597648537.jpg,848,1710255689.597648621,0.000000000
653,1710255689.647648335,cam0/1710255689.647648337.jpg,850,1710255689.647648335,0.000000000
654,1710255689.697648048,cam0/1710255689.697648137.jpg,851,1710255689.697648048,0.000000000
655,1710255689.747648001,cam0/1710255689.747647937.jpg,853,1710255689.747648001,0.000000000
656,1710255689.797647715,cam0/1710255689.797647737.jpg,854,1710255689.797647715,0.000000000
657,1710255689.847647429,cam0/1710255689.847647437.jpg,856,1710255689.847647429,0.000000000
658,1710255689.897647142,cam0/1710255689.897647237.jpg,857,1710255689.897647142,0.000000000
659,1710255689.947646856,cam0/1710255689.947646937.jpg,859,1710255689.947646856,0.000000000
660,1710255689.997646809,cam0/1710255689.997646737.jpg,860,1710255689.997646809,0.000000000
661,1710255690.047646523,cam0/1710255690.047646437.jpg,862,1710255690.047646523,0.000000000
662,1710255690.097646236,cam0/1710255690.097646237.jpg,863,1710255690.097646236,0.000000000
663,1710255690.147645950,cam0/1710255690.147646037.jpg,865,1710255690.147645950,0.000000000
664,1710255690.197645903,cam0/1710255690.197645837.jpg,866,1710255690.197645903,0.000000000
665,1710255690.247645617,cam0/1710255690.247645637.jpg,868,1710255690.247645617,0.000000000
666,1710255690.297645330,cam0/1710255690.297645337.jpg,869,1710255690.297645330,0.000000000
667,1710255690.347645044,cam0/1710255690.347645137.jpg,871,1710255690.347645044,0.000000000
668,1710255690.397644758,cam0/1710255690.397644837.jpg,872,1710255690.397644758,0.000000000
669,1710255690.447644711,cam0/1710255690.447644637.jpg,874,1710255690.447644711,0.000000000
670,1710255690.497644424,cam0/1710255690.497644437.jpg,875,1710255690.497644424,0.000000000
671,1710255690.547644138,cam0/1710255690.547644137.jpg,877,1710255690.547644138,0.000000000
672,1710255690.597643852,cam0/1710255690.597643937.jpg,878,1710255690.597643852,0.000000000
673,1710255690.647643566,cam0/1710255690.647643637.jpg,880,1710255690.647643566,0.000000000
674,1710255690.697643518,cam0/1710255690.697643537.jpg,881,1710255690.697643518,0.000000000
675,1710255690.747643232,cam0/1710255690.747643337.jpg,883,1710255690.747643232,0.000000000
676,1710255690.797642946,cam0/1710255690.797643037.jpg,884,1710255690.797642946,0.000000000
677,1710255690.847642899,cam0/1710255690.847642837.jpg,886,1710255690.847642899,0.000000000
678,1710255690.897642612,cam0/1710255690.897642537.jpg,887,1710255690.897642612,0.000000000
679,1710255690.947642326,cam0/1710255690.947642337.jpg,889,1710255690.947642326,0.000000000
680,1710255690.997642040,cam0/1710255690.997642037.jpg,890,1710255690.997642040,0.000000000
681,1710255691.047641754,cam0/1710255691.047641837.jpg,892,1710255691.047641754,0.000000000
682,1710255691.097641706,cam0/1710255691.097641637.jpg,893,1710255691.097641706,0.000000000
683,1710255691.147641420,cam0/1710255691.147641337.jpg,894,1710255691.147641420,0.000000000
684,1710255691.197641134,cam0/1710255691.197641237.jpg,895,1710255691.197641134,0.000000000
685,1710255691.247640848,cam0/1710255691.247640937.jpg,897,1710255691.247640848,0.000000000
686,1710255691.297640800,cam0/1710255691.297640737.jpg,898,1710255691.297640800,0.000000000
687,1710255691.347640514,cam0/1710255691.347640537.jpg,900,1710255691.347640514,0.000000000
688,1710255691.397640228,cam0/1710255691.397640237.jpg,901,1710255691.397640228,0.000000000
689,1710255691.447639942,cam0/1710255691.447640037.jpg,903,1710255691.447639942,0.000000000
690,1710255691.497639656,cam0/1710255691.497639737.jpg,904,1710255691.497639656,0.000000000
691,1710255691.547639608,cam0/1710255691.547639537.jpg,906,1710255691.547639608,0.000000000
692,1710255691.597639322,cam0/1710255691.597639237.jpg,907,1710255691.597639322,0.000000000
693,1710255691.647639036,cam0/1710255691.647639037.jpg,909,1710255691.647639036,0.000000000
694,1710255691.697638988,cam0/1710255691.697638937.jpg,910,1710255691.697638988,0.000000000
695,1710255691.747638702,cam0/1710255691.747638637.jpg,912,1710255691.747638702,0.000000000
696,1710255691.797638416,cam0/1710255691.797638437.jpg,913,1710255691.797638416,0.000000000
697,1710255691.847638130,cam0/1710255691.847638137.jpg,915,1710255691.847638130,0.000000000
698,1710255691.897637844,cam0/1710255691.897637937.jpg,916,1710255691.897637844,0.000000000
699,1710255691.947637796,cam0/1710255691.947637737.jpg,918,1710255691.947637796,0.000000000
700,1710255691.997637510,cam0/1710255691.997637437.jpg,919,1710255691.997637510,0.000000000
701,1710255692.047637224,cam0/1710255692.047637237.jpg,921,1710255692.047637224,0.000000000
702,1710255692.097636938,cam0/1710255692.097636937.jpg,922,1710255692.097636938,0.000000000
703,1710255692.147636652,cam0/1710255692.147636737.jpg,924,1710255692.147636652,0.000000000
704,1710255692.197636604,cam0/1710255692.197636537.jpg,925,1710255692.197636604,0.000000000
705,1710255692.247636318,cam0/1710255692.247636337.jpg,927,1710255692.247636318,0.000000000
706,1710255692.297636032,cam0/1710255692.297636137.jpg,928,1710255692.297636032,0.000000000
707,1710255692.347635746,cam0/1710255692.347635837.jpg,930,1710255692.347635746,0.000000000
708,1710255692.397635698,cam0/1710255692.397635637.jpg,931,1710255692.397635698,0.000000000
709,1710255692.447635412,cam0/1710255692.447635337.jpg,933,1710255692.447635412,0.000000000
710,1710255692.497635126,cam0/1710255692.497635137.jpg,934,1710255692.497635126,0.000000000
711,1710255692.547634840,cam0/1710255692.547634837.jpg,936,1710255692.547634840,0.000000000
712,1710255692.597634554,cam0/1710255692.597634637.jpg,937,1710255692.597634554,0.000000000
713,1710255692.647634506,cam0/1710255692.647634437.jpg,939,1710255692.647634506,0.000000000
714,1710255692.697634220,cam0/1710255692.697634237.jpg,940,1710255692.697634220,0.000000000
715,1710255692.747633934,cam0/1710255692.747634037.jpg,942,1710255692.747633934,0.000000000
716,1710255692.797633648,cam0/1710255692.797633737.jpg,943,1710255692.797633648,0.000000000
717,1710255692.847633600,cam0/1710255692.847633537.jpg,945,1710255692.847633600,0.000000000
718,1710255692.897633314,cam0/1710255692.897633337.jpg,946,1710255692.897633314,0.000000000
719,1710255692.947633028,cam0/1710255692.947633037.jpg,948,1710255692.947633028,0.000000000
720,1710255692.997632742,cam0/1710255692.997632837.jpg,949,1710255692.997632742,0.000000000
721,1710255693.047632456,cam0/1710255693.047632537.jpg,951,1710255693.047632456,0.000000000
722,1710255693.097632408,cam0/1710255693.097632337.jpg,952,1710255693.097632408,0.000000000
723,1710255693.147632122,cam0/1710255693.147632037.jpg,954,1710255693.147632122,0.000000000
724,1710255693.197631836,cam0/1710255693.197631937.jpg,955,1710255693.197631836,0.000000000
725,1710255693.247631788,cam0/1710255693.247631737.jpg,957,1710255693.247631788,0.000000000
726,1710255693.297631502,cam0/1710255693.297631437.jpg,958,1710255693.297631502,0.000000000
727,1710255693.347631216,cam0/1710255693.347631237.jpg,960,1710255693.347631216,0.000000000
728,1710255693.397630930,cam0/1710255693.397630937.jpg,961,1710255693.397630930,0.000000000
729,1710255693.447630644,cam0/1710255693.447630737.jpg,963,1710255693.447630644,0.000000000
730,1710255693.497630596,cam0/1710255693.497630537.jpg,964,1710255693.497630596,0.000000000
731,1710255693.547630310,cam0/1710255693.547630237.jpg,966,1710255693.547630310,0.000000000
732,1710255693.597630024,cam0/1710255693.597630037.jpg,967,1710255693.597630024,0.000000000
733,1710255693.647629738,cam0/1710255693.647629737.jpg,969,1710255693.647629738,0.000000000
734,1710255693.697629690,cam0/1710255693.697629637.jpg,970,1710255693.697629690,0.000000000
735,1710255693.747629404,cam0/1710255693.747629337.jpg,972,1710255693.747629404,0.000000000
736,1710255693.797629118,cam0/1710255693.797629137.jpg,973,1710255693.797629118,0.000000000
737,1710255693.847628832,cam0/1710255693.847628937.jpg,975,1710255693.847628832,0.000000000
738,1710255693.897628546,cam0/1710255693.897628637.jpg,976,1710255693.897628546,0.000000000
739,1710255693.947628498,cam0/1710255693.947628437.jpg,978,1710255693.947628498,0.000000000
740,1710255693.997628212,cam0/1710255693.997628137.jpg,979,1710255693.997628212,0.000000000
741,1710255694.047627926,cam0/1710255694.047627937.jpg,981,1710255694.047627926,0.000000000
742,1710255694.097627640,cam0/1710255694.097627637.jpg,982,1710255694.097627640,0.000000000
743,1710255694.147627354,cam0/1710255694.147627437.jpg,984,1710255694.147627354,0.000000000
744,1710255694.197627306,cam0/1710255694.197627337.jpg,985,1710255694.197627306,0.000000000
745,1710255694.247627020,cam0/1710255694.247627037.jpg,987,1710255694.247627020,0.000000000
746,1710255694.297626734,cam0/1710255694.297626837.jpg,988,1710255694.297626734,0.000000000
747,1710255694.347626448,cam0/1710255694.347626537.jpg,990,1710255694.347626448,0.000000000
748,1710255694.397626400,cam0/1710255694.397626337.jpg,991,1710255694.397626400,0.000000000
749,1710255694.447626114,cam0/1710255694.447626137.jpg,993,1710255694.447626114,0.000000000
750,1710255694.497625828,cam0/1710255694.497625837.jpg,994,1710255694.497625828,0.000000000
751,1710255694.547625542,cam0/1710255694.547625637.jpg,996,1710255694.547625542,0.000000000
752,1710255694.597625256,cam0/1710255694.597625337.jpg,997,1710255694.597625256,0.000000000
753,1710255694.647625208,cam0/1710255694.647625137.jpg,999,1710255694.647625208,0.000000000
754,1710255694.697624922,cam0/1710255694.697624937.jpg,1000,1710255694.697624922,0.000000000
755,1710255694.747624636,cam0/1710255694.747624737.jpg,1002,1710255694.747624636,0.000000000
756,1710255694.797624588,cam0/1710255694.797624537.jpg,1003,1710255694.797624588,0.000000000
757,1710255694.847624302,cam0/1710255694.847624237.jpg,1005,1710255694.847624302,0.000000000
758,1710255694.897624016,cam0/1710255694.897624037.jpg,1006,1710255694.897624016,0.000000000
759,1710255694.947623730,cam0/1710255694.947623737.jpg,1008,1710255694.947623730,0.000000000
760,1710255694.997623444,cam0/1710255694.997623537.jpg,1009,1710255694.997623444,0.000000000
761,1710255695.047623396,cam0/1710255695.047623337.jpg,1011,1710255695.047623396,0.000000000
762,1710255695.097623110,cam0/1710255695.097623037.jpg,1012,1710255695.097623110,0.000000000
763,1710255695.147622824,cam0/1710255695.147622837.jpg,1014,1710255695.147622824,0.000000000
764,1710255695.197622538,cam0/1710255695.197622637.jpg,1015,1710255695.197622538,0.000000000
765,1710255695.247622490,cam0/1710255695.247622437.jpg,1017,1710255695.247622490,0.000000000
766,1710255695.297622204,cam0/1710255695.297622137.jpg,1018,1710255695.297622204,0.000000000
767,1710255695.347621918,cam0/1710255695.347621937.jpg,1020,1710255695.347621918,0.000000000
768,1710255695.397621632,cam0/1710255695.397621737.jpg,1021,1710255695.397621632,0.000000000
769,1710255695.447621346,cam0/1710255695.447621437.jpg,1023,1710255695.447621346,0.000000000
770,1710255695.497621298,cam0/1710255695.497621237.jpg,1024,1710255695.497621298,0.000000000
771,1710255695.547621012,cam0/1710255695.547620937.jpg,1026,1710255695.547621012,0.000000000
772,1710255695.597620726,cam0/1710255695.597620737.jpg,1027,1710255695.597620726,0.000000000
773,1710255695.647620440,cam0/1710255695.647620537.jpg,1029,1710255695.647620440,0.000000000
774,1710255695.697620392,cam0/1710255695.697620337.jpg,1030,1710255695.697620392,0.000000000
775,1710255695.747620106,cam0/1710255695.747620137.jpg,1032,1710255695.747620106,0.000000000
776,1710255695.797619820,cam0/1710255695.797619837.jpg,1033,1710255695.797619820,0.000000000
777,1710255695.847619534,cam0/1710255695.847619637.jpg,1035,1710255695.847619534,0.000000000
778,1710255695.897619247,cam0/1710255695.897619337.jpg,1036,1710255695.897619247,0.000000000
779,1710255695.947619200,cam0/1710255695.947619137.jpg,1038,1710255695.947619200,0.000000000
780,1710255695.997618914,cam0/1710255695.997618937.jpg,1039,1710255695.997618914,0.000000000
781,1710255696.047618628,cam0/1710255696.047618637.jpg,1041,1710255696.047618628,0.000000000
782,1710255696.097618341,cam0/1710255696.097618437.jpg,1042,1710255696.097618341,0.000000000
783,1710255696.147618055,cam0/1710255696.147618137.jpg,1044,1710255696.147618055,0.000000000
784,1710255696.197618008,cam0/1710255696.197618037.jpg,1045,1710255696.197618008,0.000000000
785,1710255696.247617722,cam0/1710255696.247617737.jpg,1047,1710255696.247617722,0.000000000
786,1710255696.297617435,cam0/1710255696.297617537.jpg,1048,1710255696.297617435,0.000000000
787,1710255696.347617388,cam0/1710255696.347617337.jpg,1050,1710255696.347617388,0.000000000
788,1710255696.397617102,cam0/1710255696.397617037.jpg,1051,1710255696.397617102,0.000000000
789,1710255696.447616816,cam0/1710255696.447616837.jpg,1053,1710255696.447616816,0.000000000
790,1710255696.497616529,cam0/1710255696.497616537.jpg,1054,1710255696.497616529,0.000000000
791,1710255696.547616243,cam0/1710255696.547616337.jpg,1056,1710255696.547616243,0.000000000
792,1710255696.597616196,cam0/1710255696.597616137.jpg,1057,1710255696.597616196,0.000000000
793,1710255696.647615910,cam0/1710255696.647615837.jpg,1059,1710255696.647615910,0.000000000
794,1710255696.697615623,cam0/1710255696.697615737.jpg,1060,1710255696.697615623,0.000000000
795,1710255696.747615337,cam0/1710255696.747615437.jpg,1062,1710255696.747615337,0.000000000
796,1710255696.797615290,cam0/1710255696.797615237.jpg,1063,1710255696.797615290,0.000000000
797,1710255696.847615004,cam0/1710255696.847614937.jpg,1065,1710255696.847615004,0.000000000
798,1710255696.897614717,cam0/1710255696.897614737.jpg,1066,1710255696.897614717,0.000000000
799,1710255696.947614431,cam0/1710255696.947614537.jpg,1068,1710255696.947614431,0.000000000
800,1710255696.997614145,cam0/1710255696.997614237.jpg,1069,1710255696.997614145,0.000000000
801,1710255697.047614098,cam0/1710255697.047614037.jpg,1071,1710255697.047614098,0.000000000
802,1710255697.097613811,cam0/1710255697.097613737.jpg,1072,1710255697.097613811,0.000000000
803,1710255697.147613525,cam0/1710255697.147613537.jpg,1074,1710255697.147613525,0.000000000
804,1710255697.197613478,cam0/1710255697.197613437.jpg,1075,1710255697.197613478,0.000000000
805,1710255697.247613192,cam0/1710255697.247613137.jpg,1077,1710255697.247613192,0.000000000
806,1710255697.297612906,cam0/1710255697.297612937.jpg,1078,1710255697.297612906,0.000000000
807,1710255697.347612619,cam0/1710255697.347612637.jpg,1080,1710255697.347612619,0.000000000
808,1710255697.397612333,cam0/1710255697.397612437.jpg,1081,1710255697.397612333,0.000000000
809,1710255697.447612047,cam0/1710255697.447612137.jpg,1083,1710255697.447612047,0.000000000
810,1710255697.497612000,cam0/1710255697.497611937.jpg,1084,1710255697.497612000,0.000000000
811,1710255697.547611713,cam0/1710255697.547611737.jpg,1086,1710255697.547611713,0.000000000
812,1710255697.597611427,cam0/1710255697.597611437.jpg,1087,1710255697.597611427,0.000000000
813,1710255697.647611141,cam0/1710255697.647611237.jpg,1089,1710255697.647611141,0.000000000
814,1710255697.697611094,cam0/1710255697.697611037.jpg,1090,1710255697.697611094,0.000000000
815,1710255697.747610807,cam0/1710255697.747610837.jpg,1092,1710255697.747610807,0.000000000
816,1710255697.797610521,cam0/1710255697.797610537.jpg,1093,1710255697.797610521,0.000000000
817,1710255697.847610235,cam0/1710255697.847610337.jpg,1095,1710255697.847610235,0.000000000
818,1710255697.897610188,cam0/1710255697.897610137.jpg,1096,1710255697.897610188,0.000000000
819,1710255697.947609901,cam0/1710255697.947609837.jpg,1098,1710255697.947609901,0.000000000
820,1710255697.997609615,cam0/1710255697.997609637.jpg,1099,1710255697.997609615,0.000000000
821,1710255698.047609329,cam0/1710255698.047609337.jpg,1101,1710255698.047609329,0.000000000
822,1710255698.097609043,cam0/1710255698.097609137.jpg,1102,1710255698.097609043,0.000000000
823,1710255698.147608995,cam0/1710255698.147608937.jpg,1104,1710255698.147608995,0.000000000
824,1710255698.197608709,cam0/1710255698.197608737.jpg,1105,1710255698.197608709,0.000000000
825,1710255698.247608423,cam0/1710255698.247608537.jpg,1107,1710255698.247608423,0.000000000
826,1710255698.297608137,cam0/1710255698.297608237.jpg,1108,1710255698.297608137,0.000000000
827,1710255698.347608089,cam0/1710255698.347608037.jpg,1110,1710255698.347608089,0.000000000
828,1710255698.397607803,cam0/1710255698.397607737.jpg,1111,1710255698.397607803,0.000000000
829,1710255698.447607517,cam0/1710255698.447607537.jpg,1113,1710255698.447607517,0.000000000
830,1710255698.497607231,cam0/1710255698.497607337.jpg,1114,1710255698.497607231,0.000000000
831,1710255698.547606945,cam0/1710255698.547607037.jpg,1116,1710255698.547606945,0.000000000
832,1710255698.597606897,cam0/1710255698.597606837.jpg,1117,1710255698.597606897,0.000000000
833,1710255698.647606611,cam0/1710255698.647606537.jpg,1119,1710255698.647606611,0.000000000
834,1710255698.697606325,cam0/1710255698.697606437.jpg,1120,1710255698.697606325,0.000000000
835,1710255698.747606277,cam0/1710255698.747606237.jpg,1122,1710255698.747606277,0.000000000
836,1710255698.797605991,cam0/1710255698.797605937.jpg,1123,1710255698.797605991,0.000000000
837,1710255698.847605705,cam0/1710255698.847605737.jpg,1125,1710255698.847605705,0.000000000
838,1710255698.897605419,cam0/1710255698.897605437.jpg,1126,1710255698.897605419,0.000000000
839,1710255698.947605133,cam0/1710255698.947605237.jpg,1128,1710255698.947605133,0.000000000
840,1710255698.997604847,cam0/1710255698.997604937.jpg,1129,1710255698.997604847,0.000000000
841,1710255699.047604799,cam0/1710255699.047604737.jpg,1131,1710255699.047604799,0.000000000
842,1710255699.097604513,cam0/1710255699.097604537.jpg,1132,1710255699.097604513,0.000000000
843,1710255699.147604227,cam0/1710255699.147604237.jpg,1134,1710255699.147604227,0.000000000
844,1710255699.197604179,cam0/1710255699.197604137.jpg,1135,1710255699.197604179,0.000000000
845,1710255699.247603893,cam0/1710255699.247603837.jpg,1137,1710255699.247603893,0.000000000
846,1710255699.297603607,cam0/1710255699.297603637.jpg,1138,1710255699.297603607,0.000000000
847,1710255699.347603321,cam0/1710255699.347603337.jpg,1140,1710255699.347603321,0.000000000
848,1710255699.397603035,cam0/1710255699.397603137.jpg,1141,1710255699.397603035,0.000000000
849,1710255699.447602987,cam0/1710255699.447602937.jpg,1143,1710255699.447602987,0.000000000
850,1710255699.497602701,cam0/1710255699.497602637.jpg,1144,1710255699.497602701,0.000000000
851,1710255699.547602415,cam0/1710255699.547602437.jpg,1146,1710255699.547602415,0.000000000
852,1710255699.597602129,cam0/1710255699.597602137.jpg,1147,1710255699.597602129,0.000000000
853,1710255699.647601843,cam0/1710255699.647601937.jpg,1149,1710255699.647601843,0.000000000
854,1710255699.697601795,cam0/1710255699.697601837.jpg,1150,1710255699.697601795,0.000000000
855,1710255699.747601509,cam0/1710255699.747601537.jpg,1152,1710255699.747601509,0.000000000
856,1710255699.797601223,cam0/1710255699.797601337.jpg,1153,1710255699.797601223,0.000000000
857,1710255699.847600937,cam0/1710255699.847601037.jpg,1155,1710255699.847600937,0.000000000
858,1710255699.897600889,cam0/1710255699.897600837.jpg,1156,1710255699.897600889,0.000000000
859,1710255699.947600603,cam0/1710255699.947600537.jpg,1158,1710255699.947600603,0.000000000
860,1710255699.997600317,cam0/1710255699.997600337.jpg,1159,1710255699.997600317,0.000000000
861,1710255700.047600031,cam0/1710255700.047600137.jpg,1161,1710255700.047600031,0.000000000
862,1710255700.097599745,cam0/1710255700.097599837.jpg,1162,1710255700.097599745,0.000000000
863,1710255700.147599697,cam0/1710255700.147599637.jpg,1164,1710255700.147599697,0.000000000
864,1710255700.197599411,cam0/1710255700.197599437.jpg,1165,1710255700.197599411,0.000000000
865,1710255700.247599125,cam0/1710255700.247599237.jpg,1167,1710255700.247599125,0.000000000
866,1710255700.297599077,cam0/1710255700.297599037.jpg,1168,1710255700.297599077,0.000000000
867,1710255700.347598791,cam0/1710255700.347598737.jpg,1170,1710255700.347598791,0.000000000
868,1710255700.397598505,cam0/1710255700.397598537.jpg,1171,1710255700.397598505,0.000000000
869,1710255700.447598219,cam0/1710255700.447598237.jpg,1173,1710255700.447598219,0.000000000
870,1710255700.497597933,cam0/1710255700.497598037.jpg,1174,1710255700.497597933,0.000000000
871,1710255700.547597647,cam0/1710255700.547597737.jpg,1176,1710255700.547597647,0.000000000
872,1710255700.597597599,cam0/1710255700.597597537.jpg,1177,1710255700.597597599,0.000000000
873,1710255700.647597313,cam0/1710255700.647597337.jpg,1179,1710255700.647597313,0.000000000
874,1710255700.697597027,cam0/1710255700.697597137.jpg,1180,1710255700.697597027,0.000000000
875,1710255700.747596979,cam0/1710255700.747596937.jpg,1182,1710255700.747596979,0.000000000
876,1710255700.797596693,cam0/1710255700.797596637.jpg,1183,1710255700.797596693,0.000000000
877,1710255700.847596407,cam0/1710255700.847596437.jpg,1185,1710255700.847596407,0.000000000
878,1710255700.897596121,cam0/1710255700.897596237.jpg,1186,1710255700.897596121,0.000000000
879,1710255700.947595835,cam0/1710255700.947595937.jpg,1188,1710255700.947595835,0.000000000
880,1710255700.997595787,cam0/1710255700.997595737.jpg,1189,1710255700.997595787,0.000000000
881,1710255701.047595501,cam0/1710255701.047595437.jpg,1191,1710255701.047595501,0.000000000
882,1710255701.097595215,cam0/1710255701.097595237.jpg,1192,1710255701.097595215,0.000000000
883,1710255701.147594929,cam0/1710255701.147594937.jpg,1194,1710255701.147594929,0.000000000
884,1710255701.197594881,cam0/1710255701.197594837.jpg,1195,1710255701.197594881,0.000000000
885,1710255701.247594595,cam0/1710255701.247594637.jpg,1197,1710255701.247594595,0.000000000
886,1710255701.297594309,cam0/1710255701.297594337.jpg,1198,1710255701.297594309,0.000000000
887,1710255701.347594023,cam0/1710255701.347594137.jpg,1200,1710255701.347594023,0.000000000
888,1710255701.397593737,cam0/1710255701.397593837.jpg,1201,1710255701.397593737,0.000000000
889,1710255701.447593689,cam0/1710255701.447593637.jpg,1203,1710255701.447593689,0.000000000
890,1710255701.497593403,cam0/1710255701.497593337.jpg,1204,1710255701.497593403,0.000000000
891,1710255701.547593117,cam0/1710255701.547593137.jpg,1206,1710255701.547593117,0.000000000
892,1710255701.597592831,cam0/1710255701.597592937.jpg,1207,1710255701.597592831,0.000000000
893,1710255701.647592545,cam0/1710255701.647592637.jpg,1209,1710255701.647592545,0.000000000
894,1710255701.697592497,cam0/1710255701.697592537.jpg,1210,1710255701.697592497,0.000000000
895,1710255701.747592211,cam0/1710255701.747592237.jpg,1212,1710255701.747592211,0.000000000
896,1710255701.797591925,cam0/1710255701.797592037.jpg,1213,1710255701.797591925,0.000000000
897,1710255701.847591877,cam0/1710255701.847591837.jpg,1215,1710255701.847591877,0.000000000
898,1710255701.897591591,cam0/1710255701.897591537.jpg,1216,1710255701.897591591,0.000000000
899,1710255701.947591305,cam0/1710255701.947591337.jpg,1218,1710255701.947591305,0.000000000
900,1710255701.997591019,cam0/1710255701.997591037.jpg,1219,1710255701.997591019,0.000000000
901,1710255702.047590733,cam0/1710255702.047590837.jpg,1221,1710255702.047590733,0.000000000
902,1710255702.097590446,cam0/1710255702.097590537.jpg,1222,1710255702.097590446,0.000000000
903,1710255702.147590399,cam0/1710255702.147590337.jpg,1224,1710255702.147590399,0.000000000
904,1710255702.197590351,cam0/1710255702.197590237.jpg,1225,1710255702.197590351,0.000000000
905,1710255702.247589827,cam0/1710255702.247589937.jpg,1227,1710255702.247589827,0.000000000
906,1710255702.297589779,cam0/1710255702.297589737.jpg,1228,1710255702.297589779,0.000000000
907,1710255702.347589493,cam0/1710255702.347589437.jpg,1230,1710255702.347589493,0.000000000
908,1710255702.397589207,cam0/1710255702.397589237.jpg,1231,1710255702.397589207,0.000000000
909,1710255702.447588921,cam0/1710255702.447589037.jpg,1233,1710255702.447588921,0.000000000
910,1710255702.497588634,cam0/1710255702.497588737.jpg,1234,1710255702.497588634,0.000000000
911,1710255702.547588587,cam0/1710255702.547588537.jpg,1236,1710255702.547588587,0.000000000
912,1710255702.597588301,cam0/1710255702.597588237.jpg,1237,1710255702.597588301,0.000000000
913,1710255702.647588015,cam0/1710255702.647588037.jpg,1239,1710255702.647588015,0.000000000
914,1710255702.697587729,cam0/1710255702.697587837.jpg,1240,1710255702.697587729,0.000000000
915,1710255702.747587681,cam0/1710255702.747587637.jpg,1242,1710255702.747587681,0.000000000
916,1710255702.797587395,cam0/1710255702.797587437.jpg,1243,1710255702.797587395,0.000000000
917,1710255702.847587109,cam0/1710255702.847587137.jpg,1245,1710255702.847587109,0.000000000
918,1710255702.897586823,cam0/1710255702.897586937.jpg,1246,1710255702.897586823,0.000000000
919,1710255702.947586536,cam0/1710255702.947586637.jpg,1248,1710255702.947586536,0.000000000
920,1710255702.997586489,cam0/1710255702.997586437.jpg,1249,1710255702.997586489,0.000000000
921,1710255703.047586203,cam0/1710255703.047586137.jpg,1251,1710255703.047586203,0.000000000
922,1710255703.097585917,cam0/1710255703.097585937.jpg,1252,1710255703.097585917,0.000000000
923,1710255703.147585630,cam0/1710255703.147585737.jpg,1254,1710255703.147585630,0.000000000
924,1710255703.197585583,cam0/1710255703.197585537.jpg,1255,1710255703.197585583,0.000000000
925,1710255703.247585297,cam0/1710255703.247585337.jpg,1257,1710255703.247585297,0.000000000
926,1710255703.297585011,cam0/1710255703.297585037.jpg,1258,1710255703.297585011,0.000000000
927,1710255703.347584724,cam0/1710255703.347584837.jpg,1260,1710255703.347584724,0.000000000
928,1710255703.397584677,cam0/1710255703.397584637.jpg,1261,1710255703.397584677,0.000000000
929,1710255703.447584391,cam0/1710255703.447584337.jpg,1263,1710255703.447584391,0.000000000
930,1710255703.497584105,cam0/1710255703.497584137.jpg,1264,1710255703.497584105,0.000000000
931,1710255703.547583818,cam0/1710255703.547583837.jpg,1266,1710255703.547583818,0.000000000
932,1710255703.597583532,cam0/1710255703.597583637.jpg,1267,1710255703.597583532,0.000000000
